99,100,1
1,64,1
2,66,1
3,74,1
4,95,1
5,79,1
6,90,1
7,73,1
8,46,1
9,55,1
10,63,1
11,31,1
12,20,1
13,53,1
14,19,1
15,36,1
16,49,1
17,62,1
18,67,1
21,87,1
22,25,1
23,68,1
24,39,1
26,94,1
27,65,1
28,69,1
29,41,1
30,98,1
32,51,1
33,54,1
34,77,1
35,88,1
37,52,1
38,93,1
40,70,1
42,83,1
43,91,1
44,56,1
45,59,1
47,48,1
50,80,1
57,92,1
58,61,1
60,78,1
71,86,1
72,76,1
75,82,1
81,96,1
84,89,1
85,97,1
6,16,2
12,17,2
18,77,2
19,90,2
20,23,2
21,24,2
22,44,2
3,25,2
26,87,2
27,95,2
28,96,2
29,91,2
30,53,2
31,73,2
32,88,2
11,33,2
34,42,2
35,79,2
36,45,2
37,55,2
38,83,2
39,75,2
40,89,2
41,47,2
43,58,2
46,84,2
48,97,2
49,56,2
50,82,2
15,51,2
52,61,2
54,66,2
1,57,2
59,80,2
60,63,2
62,76,2
64,81,2
13,65,2
5,67,2
68,100,2
10,69,2
70,94,2
71,93,2
4,72,2
74,86,2
78,85,2
92,99,2
8,98,2
2,9,2
7,14,2
62,83,3
63,73,3
2,64,3
32,65,3
61,66,3
67,80,3
51,68,3
69,78,3
27,70,3
30,71,3
72,77,3
23,74,3
75,92,3
76,95,3
79,91,3
31,81,3
18,82,3
15,84,3
85,93,3
60,86,3
87,98,3
48,88,3
16,89,3
39,90,3
29,94,3
19,96,3
26,97,3
13,99,3
6,100,3
1,52,3
3,43,3
4,54,3
5,17,3
7,58,3
8,21,3
9,50,3
10,34,3
11,44,3
12,37,3
14,24,3
20,55,3
22,35,3
25,42,3
28,40,3
33,49,3
36,45,3
38,59,3
41,46,3
47,57,3
53,56,3
20,74,4
43,75,4
46,76,4
59,77,4
31,78,4
79,97,4
48,80,4
15,81,4
45,82,4
27,83,4
84,100,4
85,89,4
22,86,4
9,87,4
88,98,4
90,95,4
61,91,4
24,92,4
6,93,4
19,94,4
14,96,4
49,99,4
1,52,4
2,62,4
3,11,4
4,10,4
5,41,4
7,23,4
8,66,4
12,58,4
13,18,4
16,63,4
17,51,4
21,68,4
25,72,4
26,73,4
28,69,4
29,53,4
30,71,4
32,44,4
33,37,4
34,57,4
35,67,4
36,50,4
38,54,4
39,70,4
40,60,4
42,65,4
47,64,4
55,56,4
25,72,5
73,88,5
48,74,5
22,75,5
34,76,5
10,77,5
65,78,5
28,79,5
80,92,5
20,81,5
32,82,5
4,83,5
84,96,5
59,85,5
15,86,5
87,90,5
29,89,5
11,91,5
58,93,5
3,94,5
44,95,5
97,100,5
36,98,5
51,99,5
1,27,5
2,13,5
5,30,5
6,21,5
7,62,5
8,40,5
9,38,5
12,42,5
14,64,5
16,55,5
17,71,5
18,37,5
19,53,5
23,47,5
24,46,5
26,39,5
31,49,5
33,69,5
35,70,5
41,61,5
43,63,5
45,66,5
50,60,5
52,56,5
54,68,5
57,67,5
60,85,6
83,86,6
87,92,6
57,88,6
12,89,6
75,90,6
62,91,6
71,93,6
3,94,6
82,95,6
7,96,6
73,97,6
44,98,6
59,99,6
70,100,6
1,66,6
2,54,6
4,80,6
5,72,6
6,43,6
8,34,6
9,19,6
10,78,6
11,27,6
13,65,6
14,26,6
15,18,6
16,48,6
17,20,6
21,84,6
22,38,6
23,51,6
24,64,6
25,49,6
28,68,6
29,36,6
30,74,6
31,41,6
32,42,6
33,81,6
35,67,6
37,55,6
39,47,6
40,45,6
46,61,6
50,56,6
52,58,6
53,63,6
