1,50,1
2,33,1
3,35,1
4,39,1
5,42,1
6,48,1
7,40,1
8,27,1
9,32,1
10,36,1
11,21,1
12,16,1
13,22,1
14,17,1
15,26,1
18,28,1
19,44,1
20,43,1
23,31,1
24,45,1
25,38,1
29,37,1
30,46,1
34,41,1
47,49,1
5,42,2
6,8,2
7,23,2
9,37,2
10,27,2
11,25,2
12,21,2
13,34,2
14,18,2
15,39,2
16,28,2
17,29,2
19,30,2
20,38,2
22,33,2
24,26,2
1,31,2
32,48,2
35,45,2
36,40,2
41,50,2
43,47,2
2,44,2
46,49,2
3,4,2
17,33,3
27,34,3
35,37,3
36,47,3
38,43,3
39,46,3
31,40,3
41,45,3
5,42,3
15,44,3
1,48,3
16,49,3
26,50,3
2,12,3
3,20,3
4,29,3
6,19,3
7,21,3
8,25,3
9,24,3
10,28,3
11,13,3
14,18,3
22,30,3
23,32,3
31,40,4
15,41,4
30,42,4
3,43,4
32,44,4
45,49,4
12,46,4
23,47,4
19,48,4
26,50,4
1,27,4
2,11,4
4,16,4
5,35,4
6,28,4
7,18,4
8,38,4
9,10,4
13,29,4
14,24,4
17,22,4
20,33,4
21,25,4
34,36,4
37,39,4
23,36,5
15,37,5
30,38,5
21,39,5
3,40,5
41,50,5
11,42,5
7,43,5
28,44,5
2,45,5
31,46,5
25,47,5
33,48,5
8,49,5
1,20,5
4,32,5
5,10,5
6,16,5
9,27,5
12,35,5
13,18,5
14,19,5
17,26,5
22,29,5
24,34,5
29,36,6
30,38,6
31,33,6
32,34,6
10,35,6
37,44,6
39,49,6
15,40,6
1,41,6
27,42,6
25,43,6
24,45,6
23,46,6
22,47,6
12,48,6
20,50,6
2,3,6
4,26,6
5,13,6
6,18,6
7,9,6
8,14,6
11,17,6
16,19,6
21,28,6
20,30,7
7,21,7
22,50,7
23,49,7
24,29,7
1,25,7
26,28,7
27,32,7
9,31,7
3,33,7
14,34,7
35,42,7
36,39,7
37,40,7
8,38,7
11,41,7
17,43,7
16,44,7
10,45,7
2,46,7
15,47,7
4,48,7
5,6,7
12,13,7
18,19,7
37,43,8
38,49,8
32,39,8
1,40,8
22,41,8
3,42,8
8,44,8
20,45,8
19,46,8
34,47,8
16,48,8
10,50,8
2,30,8
4,7,8
5,36,8
6,18,8
9,13,8
11,14,8
12,28,8
15,21,8
17,29,8
23,27,8
24,35,8
25,31,8
26,33,8
24,27,9
28,31,9
4,29,9
30,50,9
18,32,9
15,33,9
9,34,9
35,41,9
20,36,9
14,37,9
38,49,9
11,39,9
40,47,9
23,42,9
5,43,9
44,46,9
8,45,9
3,48,9
1,26,9
2,21,9
6,12,9
7,16,9
10,17,9
13,25,9
19,22,9
7,42,10
1,43,10
44,48,10
26,45,10
12,46,10
6,47,10
20,49,10
4,50,10
2,31,10
3,37,10
5,39,10
8,29,10
9,16,10
10,21,10
11,32,10
13,38,10
14,19,10
15,41,10
17,28,10
18,25,10
22,27,10
23,33,10
24,40,10
30,36,10
34,35,10
8,33,11
9,34,11
15,35,11
29,36,11
37,41,11
6,38,11
31,39,11
40,48,11
25,42,11
14,43,11
23,44,11
18,45,11
11,46,11
47,50,11
2,49,11
1,20,11
3,32,11
4,7,11
5,30,11
10,22,11
12,28,11
13,27,11
16,17,11
19,26,11
21,24,11
14,44,12
15,26,12
16,41,12
17,48,12
18,45,12
3,19,12
20,27,12
10,21,12
4,22,12
23,32,12
24,42,12
11,25,12
28,49,12
29,36,12
5,30,12
31,50,12
1,33,12
2,34,12
35,46,12
37,47,12
7,38,12
39,43,12
9,40,12
6,8,12
12,13,12
16,25,13
17,26,13
18,40,13
19,46,13
20,23,13
1,21,13
22,42,13
24,47,13
27,29,13
12,28,13
8,30,13
9,31,13
5,32,13
15,33,13
14,34,13
35,43,13
36,48,13
10,37,13
38,39,13
41,49,13
44,50,13
6,45,13
2,3,13
4,13,13
7,11,13
26,39,14
22,40,14
41,46,14
24,42,14
30,43,14
44,47,14
29,45,14
10,48,14
34,49,14
5,50,14
1,7,14
2,25,14
3,33,14
4,36,14
6,32,14
8,35,14
9,28,14
11,16,14
12,37,14
13,21,14
14,20,14
15,17,14
18,38,14
19,31,14
23,27,14
4,24,15
5,14,15
6,33,15
7,40,15
8,36,15
9,38,15
10,15,15
11,44,15
12,17,15
13,37,15
16,41,15
18,28,15
19,45,15
20,29,15
21,50,15
22,42,15
2,23,15
25,39,15
26,34,15
27,30,15
1,31,15
3,32,15
35,46,15
43,47,15
48,49,15
27,47,16
17,28,16
10,29,16
30,41,16
11,31,16
19,32,16
14,33,16
2,34,16
35,40,16
25,36,16
37,46,16
4,38,16
7,39,16
42,49,16
18,43,16
44,50,16
15,45,16
24,48,16
1,8,16
3,21,16
5,9,16
6,20,16
12,26,16
13,22,16
16,23,16
23,28,17
24,32,17
13,25,17
15,26,17
27,33,17
29,42,17
6,30,17
1,31,17
34,45,17
7,35,17
19,36,17
5,37,17
38,48,17
39,43,17
40,47,17
14,41,17
17,44,17
12,46,17
21,49,17
11,50,17
2,10,17
3,9,17
4,16,17
8,20,17
18,22,17
12,27,18
13,44,18
14,36,18
15,35,18
3,16,18
11,17,18
7,18,18
19,26,18
20,29,18
21,46,18
22,25,18
23,24,18
28,49,18
30,48,18
31,43,18
32,50,18
5,33,18
34,42,18
37,38,18
6,39,18
2,40,18
1,41,18
10,45,18
9,47,18
4,8,18
10,19,19
20,37,19
21,34,19
22,25,19
23,28,19
24,42,19
26,35,19
27,44,19
29,50,19
3,30,19
15,31,19
2,32,19
5,33,19
1,36,19
14,38,19
4,39,19
13,40,19
41,45,19
12,43,19
8,46,19
47,48,19
9,49,19
6,11,19
7,16,19
17,18,19
7,35,20
8,26,20
9,36,20
10,20,20
11,16,20
2,12,20
13,29,20
14,42,20
15,38,20
17,32,20
18,19,20
21,49,20
22,48,20
23,46,20
1,24,20
25,44,20
4,27,20
28,39,20
30,31,20
5,33,20
34,50,20
3,37,20
40,43,20
41,47,20
6,45,20
25,49,21
1,26,21
27,31,21
20,28,21
29,41,21
15,30,21
17,32,21
33,50,21
34,39,21
9,35,21
36,43,21
24,37,21
6,38,21
40,48,21
13,42,21
8,44,21
4,45,21
11,46,21
18,47,21
2,22,21
3,16,21
5,21,21
7,12,21
10,23,21
14,19,21
30,42,22
2,31,22
32,40,22
33,48,22
1,34,22
29,35,22
17,36,22
37,45,22
15,38,22
23,39,22
41,46,22
10,43,22
28,44,22
6,47,22
19,49,22
7,50,22
3,22,22
4,18,22
5,8,22
9,21,22
11,12,22
13,20,22
14,25,22
16,26,22
24,27,22
26,48,23
20,49,23
6,50,23
1,3,23
2,8,23
4,30,23
5,25,23
7,42,23
9,16,23
10,28,23
11,34,23
12,41,23
13,27,23
14,39,23
15,46,23
17,40,23
18,22,23
19,37,23
21,35,23
23,32,23
24,43,23
29,44,23
31,47,23
33,45,23
36,38,23
1,9,24
10,42,24
5,11,24
12,35,24
13,48,24
14,43,24
15,21,24
16,38,24
17,47,24
2,18,24
19,22,24
20,36,24
23,34,24
24,27,24
25,45,24
4,26,24
28,33,24
8,29,24
30,31,24
32,39,24
3,37,24
40,50,24
41,44,24
6,46,24
7,49,24
5,33,25
6,9,25
7,10,25
8,26,25
11,30,25
12,14,25
13,38,25
1,15,25
16,41,25
17,36,25
18,46,25
19,44,25
20,45,25
21,43,25
22,32,25
23,42,25
24,35,25
25,37,25
27,48,25
2,28,25
29,31,25
34,50,25
39,40,25
4,47,25
3,49,25
3,25,26
4,10,26
5,26,26
6,24,26
7,13,26
8,47,26
9,23,26
11,12,26
14,39,26
15,49,26
16,22,26
17,42,26
1,18,26
19,30,26
20,28,26
21,43,26
27,33,26
29,41,26
31,38,26
2,32,26
34,36,26
35,46,26
37,48,26
40,45,26
44,50,26
22,36,27
20,23,27
24,28,27
17,25,27
12,26,27
27,39,27
29,40,27
11,30,27
31,33,27
7,32,27
2,34,27
35,49,27
13,37,27
38,44,27
41,50,27
42,46,27
8,43,27
21,45,27
15,47,27
16,48,27
1,14,27
3,4,27
5,9,27
6,10,27
18,19,27
10,29,28
30,31,28
22,32,28
9,33,28
23,34,28
35,47,28
36,49,28
37,50,28
28,38,28
39,44,28
40,43,28
16,41,28
42,48,28
21,45,28
24,46,28
1,14,28
2,4,28
3,7,28
5,25,28
6,12,28
8,26,28
11,20,28
13,17,28
15,19,28
18,27,28
34,48,29
36,49,29
14,50,29
1,28,29
2,19,29
3,38,29
4,26,29
5,18,29
6,23,29
7,42,29
8,22,29
9,33,29
10,30,29
11,15,29
12,41,29
13,39,29
16,24,29
17,35,29
20,32,29
21,37,29
25,31,29
27,46,29
29,45,29
40,44,29
43,47,29
39,41,30
35,42,30
15,43,30
1,44,30
21,45,30
25,46,30
10,47,30
8,48,30
24,49,30
3,50,30
2,37,30
4,7,30
5,26,30
6,31,30
9,36,30
11,40,30
12,27,30
13,22,30
14,23,30
16,34,30
17,29,30
18,20,30
19,28,30
30,33,30
32,38,30
22,40,31
23,48,31
24,28,31
21,25,31
11,26,31
2,27,31
29,41,31
1,30,31
31,50,31
32,42,31
19,33,31
12,34,31
20,35,31
18,36,31
37,43,31
6,38,31
17,39,31
13,44,31
45,49,31
9,46,31
3,47,31
4,5,31
7,16,31
8,10,31
14,15,31
3,49,32
4,50,32
1,26,32
2,21,32
5,36,32
6,27,32
7,12,32
8,47,32
9,15,32
10,31,32
11,28,32
13,44,32
14,46,32
16,32,32
17,20,32
18,45,32
19,43,32
22,29,32
23,42,32
24,39,32
25,37,32
30,38,32
33,41,32
34,40,32
35,48,32
9,11,33
12,48,33
13,22,33
14,15,33
16,33,33
17,41,33
18,49,33
3,19,33
20,40,33
21,35,33
23,42,33
24,32,33
25,37,33
6,26,33
27,36,33
28,50,33
29,30,33
2,31,33
4,34,33
38,39,33
43,45,33
10,44,33
1,46,33
8,47,33
5,7,33
7,50,34
8,44,34
9,14,34
10,41,34
11,30,34
12,20,34
13,36,34
4,15,34
2,16,34
17,40,34
18,46,34
19,31,34
21,49,34
22,25,34
23,48,34
24,35,34
26,32,34
5,27,34
28,45,34
6,29,34
33,39,34
34,47,34
1,37,34
38,43,34
3,42,34
29,30,35
10,31,35
23,32,35
2,33,35
12,34,35
35,42,35
36,47,35
37,49,35
11,38,35
6,39,35
9,40,35
21,41,35
5,43,35
28,44,35
7,45,35
8,46,35
26,48,35
25,50,35
1,27,35
3,16,35
4,24,35
13,22,35
14,20,35
15,17,35
18,19,35
13,35,36
14,39,36
15,18,36
16,25,36
17,41,36
4,19,36
20,31,36
10,21,36
22,23,36
24,43,36
9,26,36
27,33,36
28,29,36
30,36,36
32,38,36
7,34,36
5,37,36
40,50,36
42,44,36
45,47,36
11,46,36
1,48,36
12,49,36
2,3,36
6,8,36
32,48,37
45,49,37
33,50,37
