12,38,1
13,20,1
14,27,1
1,15,1
16,50,1
17,31,1
18,47,1
19,29,1
21,44,1
22,23,1
24,40,1
25,37,1
8,26,1
28,34,1
30,36,1
32,48,1
33,35,1
10,39,1
7,41,1
5,42,1
43,45,1
3,46,1
4,49,1
2,6,1
9,11,1
24,50,2
1,5,2
2,17,2
3,7,2
4,23,2
6,11,2
8,19,2
9,41,2
10,20,2
12,42,2
13,46,2
14,15,2
16,32,2
18,47,2
21,37,2
22,26,2
25,30,2
27,40,2
28,31,2
29,34,2
33,48,2
35,36,2
38,49,2
39,43,2
44,45,2
3,18,3
19,39,3
20,44,3
11,21,3
22,41,3
13,23,3
24,50,3
2,25,3
10,26,3
5,27,3
15,28,3
29,45,3
6,30,3
31,49,3
32,43,3
33,48,3
34,36,3
35,38,3
7,37,3
8,40,3
42,46,3
4,47,3
1,12,3
9,14,3
16,17,3
13,46,4
14,43,4
15,17,4
16,26,4
3,18,4
19,28,4
20,35,4
21,48,4
22,25,4
1,23,4
24,50,4
12,27,4
11,29,4
30,40,4
8,31,4
32,33,4
9,34,4
36,42,4
37,49,4
38,41,4
6,39,4
44,45,4
4,47,4
2,7,4
5,10,4
1,6,5
7,33,5
8,37,5
9,38,5
10,26,5
11,27,5
12,31,5
13,34,5
3,14,5
15,21,5
16,48,5
17,35,5
18,36,5
5,19,5
20,22,5
23,29,5
24,49,5
2,25,5
28,41,5
30,50,5
4,32,5
39,47,5
40,43,5
42,45,5
44,46,5
7,15,6
8,49,6
9,34,6
10,41,6
11,25,6
12,29,6
13,22,6
14,18,6
16,37,6
17,28,6
19,30,6
20,27,6
21,47,6
23,39,6
24,42,6
26,48,6
6,31,6
4,32,6
33,44,6
35,45,6
1,36,6
3,38,6
40,46,6
2,43,6
5,50,6
16,27,7
17,50,7
12,18,7
13,19,7
14,20,7
5,21,7
22,34,7
23,48,7
2,24,7
25,43,7
26,41,7
7,28,7
29,30,7
1,31,7
32,47,7
33,49,7
35,42,7
4,36,7
10,37,7
9,38,7
3,39,7
40,46,7
8,44,7
6,45,7
11,15,7
2,12,8
3,34,8
4,37,8
5,49,8
6,39,8
7,33,8
8,44,8
9,10,8
11,46,8
13,23,8
14,43,8
15,31,8
1,16,8
17,41,8
18,22,8
19,20,8
21,29,8
24,30,8
25,36,8
26,28,8
27,42,8
32,50,8
35,48,8
38,45,8
40,47,8
8,40,9
36,41,9
1,42,9
39,43,9
44,48,9
45,46,9
28,47,9
22,49,9
20,50,9
2,38,9
3,13,9
4,23,9
5,30,9
6,33,9
7,32,9
9,18,9
10,34,9
11,12,9
14,31,9
15,16,9
17,25,9
19,24,9
21,29,9
26,37,9
27,35,9
15,43,10
16,47,10
9,17,10
2,18,10
19,45,10
20,41,10
21,22,10
23,44,10
24,46,10
14,25,10
26,39,10
27,35,10
4,28,10
29,32,10
30,40,10
6,31,10
33,49,10
34,48,10
36,50,10
3,37,10
5,38,10
11,42,10
1,8,10
7,13,10
10,12,10
37,39,11
29,38,11
30,40,11
20,41,11
35,42,11
43,48,11
18,44,11
5,45,11
46,47,11
32,49,11
31,50,11
1,9,11
2,13,11
3,16,11
4,23,11
6,24,11
7,17,11
8,10,11
11,22,11
12,27,11
14,19,11
15,25,11
21,26,11
28,34,11
33,36,11
4,35,12
5,36,12
6,44,12
7,32,12
8,39,12
9,24,12
10,43,12
11,21,12
12,48,12
13,25,12
14,46,12
15,45,12
16,23,12
17,40,12
3,18,12
19,50,12
20,41,12
22,38,12
26,49,12
27,37,12
28,30,12
29,42,12
2,31,12
33,47,12
1,34,12
7,26,13
8,30,13
9,21,13
5,10,13
11,19,13
6,12,13
13,48,13
14,36,13
15,49,13
16,41,13
17,33,13
18,31,13
20,39,13
22,34,13
23,40,13
24,42,13
25,35,13
1,27,13
28,43,13
4,29,13
2,32,13
37,45,13
38,44,13
46,50,13
3,47,13
21,46,14
22,47,14
1,48,14
7,49,14
3,50,14
2,29,14
4,19,14
5,43,14
6,32,14
8,42,14
9,34,14
10,30,14
11,15,14
12,23,14
13,26,14
14,25,14
16,36,14
17,39,14
18,31,14
20,33,14
24,41,14
27,37,14
28,40,14
35,45,14
38,44,14
6,21,15
7,32,15
8,27,15
9,45,15
10,49,15
11,22,15
2,12,15
13,46,15
14,42,15
15,24,15
16,44,15
3,17,15
18,34,15
19,48,15
5,20,15
23,41,15
25,31,15
1,26,15
4,28,15
29,40,15
30,35,15
33,39,15
36,47,15
37,50,15
38,43,15
2,16,16
3,41,16
4,45,16
5,10,16
6,12,16
7,38,16
8,47,16
9,14,16
11,13,16
15,43,16
17,44,16
18,21,16
19,26,16
1,20,16
22,42,16
23,50,16
24,36,16
25,34,16
27,31,16
28,49,16
29,32,16
30,39,16
33,40,16
35,46,16
37,48,16
2,39,17
40,48,17
4,41,17
12,42,17
28,43,17
44,49,17
29,45,17
34,46,17
10,47,17
24,50,17
1,25,17
3,18,17
5,7,17
6,16,17
8,23,17
9,32,17
11,36,17
13,26,17
14,17,17
15,20,17
19,35,17
21,22,17
27,37,17
30,31,17
33,38,17
37,45,18
38,43,18
16,39,18
40,42,18
27,41,18
19,44,18
46,48,18
23,47,18
31,49,18
34,50,18
1,32,18
2,35,18
3,5,18
4,22,18
6,21,18
7,25,18
8,15,18
9,14,18
10,29,18
11,24,18
12,36,18
13,17,18
18,20,18
26,33,18
28,30,18
31,40,19
41,50,19
9,42,19
6,43,19
38,44,19
22,45,19
23,46,19
8,47,19
14,48,19
10,49,19
1,35,19
2,30,19
3,21,19
4,33,19
5,24,19
7,39,19
11,17,19
12,34,19
13,25,19
15,37,19
16,18,19
19,32,19
20,29,19
26,36,19
27,28,19
14,37,20
15,25,20
16,29,20
7,17,20
18,38,20
19,44,20
20,24,20
21,31,20
22,40,20
23,49,20
11,26,20
10,27,20
8,28,20
30,42,20
32,33,20
34,43,20
5,35,20
36,47,20
2,39,20
41,50,20
12,45,20
6,46,20
3,48,20
1,4,20
9,13,20
18,27,21
19,28,21
12,29,21
25,30,21
31,46,21
32,37,21
7,33,21
21,34,21
6,35,21
36,42,21
17,38,21
39,48,21
40,47,21
41,49,21
43,50,21
22,44,21
26,45,21
1,15,21
2,9,21
3,4,21
5,16,21
8,14,21
10,24,21
11,23,21
13,20,21
30,38,22
31,34,22
32,43,22
27,33,22
17,35,22
18,36,22
37,44,22
14,39,22
28,40,22
21,41,22
11,42,22
45,47,22
3,46,22
9,48,22
25,49,22
4,50,22
1,5,22
2,12,22
6,26,22
7,23,22
8,15,22
10,20,22
13,19,22
16,22,22
24,29,22
32,40,23
33,46,23
34,42,23
10,35,23
36,44,23
12,37,23
5,38,23
39,49,23
11,41,23
30,43,23
25,45,23
13,47,23
8,48,23
14,50,23
1,18,23
2,17,23
3,27,23
4,31,23
6,26,23
7,20,23
9,15,23
16,23,23
19,21,23
22,29,23
24,28,23
7,35,24
21,36,24
37,46,24
23,38,24
29,39,24
40,49,24
28,41,24
30,42,24
27,43,24
19,44,24
20,45,24
4,47,24
2,48,24
18,50,24
1,6,24
3,10,24
5,9,24
8,17,24
11,26,24
12,16,24
13,34,24
14,33,24
15,22,24
24,31,24
25,32,24
1,5,25
6,7,25
8,46,25
9,45,25
10,39,25
11,43,25
12,20,25
13,21,25
14,33,25
15,16,25
17,42,25
18,23,25
19,29,25
22,37,25
24,34,25
2,25,25
26,41,25
27,30,25
28,48,25
31,38,25
32,49,25
35,50,25
3,36,25
40,47,25
4,44,25
29,50,26
30,31,26
32,49,26
8,33,26
34,41,26
35,45,26
3,36,26
23,37,26
18,38,26
15,39,26
22,40,26
28,42,26
11,43,26
21,44,26
20,46,26
19,47,26
10,48,26
1,9,26
2,13,26
4,12,26
5,14,26
6,7,26
16,27,26
17,25,26
24,26,26
5,28,27
29,43,27
25,30,27
20,31,27
32,37,27
33,48,27
34,46,27
35,42,27
12,36,27
19,38,27
18,39,27
1,40,27
9,41,27
17,44,27
45,49,27
7,47,27
13,50,27
2,8,27
3,14,27
4,24,27
6,26,27
10,22,27
11,23,27
15,21,27
16,27,27
37,49,28
12,38,28
20,39,28
32,40,28
41,47,28
42,48,28
6,43,28
1,44,28
30,45,28
36,46,28
10,50,28
2,3,28
4,31,28
5,24,28
7,14,28
8,28,28
9,34,28
11,29,28
13,15,28
16,21,28
17,18,28
19,35,28
22,33,28
23,26,28
25,27,28
38,48,29
39,49,29
12,40,29
24,41,29
3,42,29
21,43,29
5,44,29
29,45,29
36,46,29
6,47,29
2,50,29
1,26,29
4,32,29
7,11,29
8,19,29
9,30,29
10,23,29
13,18,29
14,17,29
15,35,29
16,33,29
20,27,29
22,25,29
28,34,29
31,37,29
17,33,30
18,23,30
2,19,30
20,25,30
21,36,30
22,35,30
3,24,30
26,28,30
27,45,30
14,29,30
12,30,30
5,31,30
7,32,30
34,40,30
11,37,30
4,38,30
39,48,30
41,47,30
42,49,30
1,43,30
44,50,30
10,46,30
6,8,30
9,16,30
13,15,30
10,33,31
11,40,31
12,48,31
13,34,31
2,14,31
15,16,31
17,49,31
18,44,31
19,24,31
20,29,31
1,21,31
22,45,31
9,23,31
25,27,31
26,32,31
28,39,31
30,46,31
8,31,31
35,37,31
36,43,31
38,47,31
7,41,31
3,42,31
5,50,31
4,6,31
16,36,32
6,37,32
38,41,32
23,39,32
7,40,32
32,42,32
24,43,32
44,45,32
21,46,32
30,47,32
48,50,32
28,49,32
1,26,32
2,25,32
3,4,32
5,35,32
8,13,32
9,12,32
10,27,32
11,31,32
14,34,32
15,19,32
17,20,32
18,22,32
29,33,32
33,47,33
24,34,33
35,48,33
2,36,33
29,37,33
13,38,33
3,39,33
11,40,33
32,41,33
31,42,33
20,43,33
8,44,33
27,45,33
25,46,33
18,49,33
19,50,33
1,21,33
4,17,33
5,26,33
6,16,33
7,12,33
9,28,33
10,22,33
14,23,33
15,30,33
5,17,34
15,18,34
19,44,34
20,48,34
11,21,34
14,22,34
23,39,34
24,36,34
25,31,34
26,29,34
16,27,34
28,49,34
8,30,34
6,32,34
1,33,34
34,42,34
9,35,34
12,37,34
4,38,34
40,43,34
2,41,34
10,45,34
13,46,34
3,47,34
7,50,34
8,21,35
9,39,35
10,22,35
11,19,35
12,25,35
2,13,35
14,15,35
16,40,35
