10,11,1
12,14,1
13,15,1
16,18,1
17,19,1
20,22,1
21,23,1
24,25,1
26,27,1
28,29,1
30,32,1
31,33,1
34,35,1
36,37,1
38,39,1
40,42,1
41,43,1
44,45,1
46,48,1
47,49,1
50,51,1
52,54,1
53,55,1
56,58,1
57,59,1
60,61,1
62,63,1
64,66,1
65,67,1
68,69,1
70,71,1
72,74,1
73,75,1
76,77,1
78,79,1
80,81,1
82,84,1
83,85,1
86,87,1
88,90,1
89,91,1
92,93,1
94,95,1
96,97,1
98,100,1
1,99,1
2,4,1
3,5,1
6,7,1
8,9,1
87,89,2
90,91,2
92,93,2
94,96,2
95,97,2
98,99,2
2,100,2
1,3,2
4,5,2
6,8,2
7,9,2
10,11,2
12,13,2
14,16,2
15,17,2
18,20,2
19,21,2
22,24,2
23,25,2
26,27,2
28,30,2
29,31,2
32,34,2
33,35,2
36,37,2
38,39,2
40,41,2
42,43,2
44,46,2
45,47,2
48,49,2
50,51,2
52,54,2
53,55,2
56,58,2
57,59,2
60,62,2
61,63,2
64,66,2
65,67,2
68,69,2
70,71,2
72,74,2
73,75,2
76,77,2
78,79,2
80,81,2
82,83,2
84,85,2
86,88,2
32,34,3
31,33,3
35,37,3
36,38,3
39,40,3
41,42,3
43,45,3
44,46,3
47,48,3
49,50,3
51,52,3
53,54,3
55,56,3
57,59,3
58,60,3
61,63,3
62,64,3
65,66,3
67,68,3
69,70,3
71,73,3
72,74,3
75,77,3
76,78,3
79,80,3
81,83,3
82,84,3
85,87,3
86,88,3
89,91,3
90,92,3
93,94,3
95,96,3
97,98,3
1,99,3
2,100,3
3,4,3
5,6,3
7,8,3
9,11,3
10,12,3
13,15,3
14,16,3
17,19,3
18,20,3
21,22,3
23,25,3
24,26,3
27,28,3
29,30,3
23,24,4
25,27,4
26,28,4
29,31,4
30,32,4
33,35,4
34,36,4
37,38,4
39,40,4
41,43,4
42,44,4
45,47,4
46,48,4
49,51,4
50,52,4
53,55,4
54,56,4
57,59,4
58,60,4
61,63,4
62,64,4
65,66,4
67,68,4
69,70,4
71,73,4
72,74,4
75,76,4
77,79,4
78,80,4
81,82,4
83,85,4
84,86,4
87,88,4
89,90,4
91,93,4
92,94,4
95,96,4
97,98,4
99,100,4
1,3,4
2,4,4
5,7,4
6,8,4
9,10,4
11,12,4
13,14,4
15,16,4
17,18,4
19,20,4
21,22,4
38,40,5
37,39,5
41,42,5
43,45,5
44,46,5
47,48,5
49,51,5
50,52,5
53,54,5
55,56,5
57,58,5
59,60,5
61,63,5
62,64,5
65,66,5
67,69,5
68,70,5
71,72,5
73,74,5
75,77,5
76,78,5
79,81,5
80,82,5
83,84,5
85,87,5
86,88,5
89,91,5
90,92,5
93,95,5
94,96,5
97,98,5
99,100,5
1,2,5
3,4,5
5,7,5
6,8,5
9,11,5
10,12,5
13,15,5
14,16,5
17,19,5
18,20,5
21,23,5
22,24,5
25,27,5
26,28,5
29,30,5
31,33,5
32,34,5
35,36,5
86,88,6
85,87,6
89,90,6
91,92,6
93,94,6
95,97,6
96,98,6
1,99,6
2,100,6
3,4,6
5,6,6
7,9,6
8,10,6
11,13,6
12,14,6
15,17,6
16,18,6
19,20,6
21,22,6
23,25,6
24,26,6
27,28,6
29,31,6
30,32,6
33,34,6
35,36,6
37,38,6
39,41,6
40,42,6
43,44,6
45,47,6
46,48,6
49,51,6
50,52,6
53,54,6
55,56,6
57,58,6
59,61,6
60,62,6
63,65,6
64,66,6
67,69,6
68,70,6
71,72,6
73,74,6
75,77,6
76,78,6
79,80,6
81,82,6
83,84,6
92,93,7
94,95,7
96,97,7
98,100,7
1,99,7
2,3,7
4,6,7
5,7,7
8,9,7
10,12,7
11,13,7
14,16,7
15,17,7
18,20,7
19,21,7
22,24,7
23,25,7
26,27,7
28,30,7
29,31,7
32,33,7
34,35,7
36,38,7
37,39,7
40,42,7
41,43,7
44,46,7
45,47,7
48,50,7
49,51,7
52,53,7
54,55,7
56,58,7
57,59,7
60,62,7
61,63,7
64,65,7
66,68,7
67,69,7
70,72,7
71,73,7
74,76,7
75,77,7
78,80,7
79,81,7
82,83,7
84,85,7
86,87,7
88,90,7
89,91,7
82,83,8
84,86,8
85,87,8
88,89,8
90,92,8
91,93,8
94,95,8
96,97,8
98,99,8
2,100,8
1,3,8
4,6,8
5,7,8
8,10,8
9,11,8
12,13,8
14,15,8
16,18,8
17,19,8
20,22,8
21,23,8
24,26,8
25,27,8
28,29,8
30,31,8
32,34,8
33,35,8
36,38,8
37,39,8
40,41,8
42,44,8
43,45,8
46,47,8
48,50,8
49,51,8
52,53,8
54,55,8
56,58,8
57,59,8
60,61,8
62,64,8
63,65,8
66,68,8
67,69,8
70,71,8
72,74,8
73,75,8
76,77,8
78,79,8
80,81,8
87,89,9
86,88,9
90,92,9
91,93,9
94,95,9
96,98,9
97,99,9
1,100,9
2,3,9
4,6,9
5,7,9
8,10,9
9,11,9
12,14,9
13,15,9
16,18,9
17,19,9
20,22,9
21,23,9
24,25,9
26,28,9
27,29,9
30,31,9
32,33,9
34,36,9
35,37,9
