3,5,1
4,6,1
7,8,1
9,10,1
11,12,1
13,14,1
15,17,1
16,18,1
1,19,1
2,20,1
14,16,2
13,15,2
17,19,2
18,20,2
1,3,2
2,4,2
5,7,2
6,8,2
9,10,2
11,12,2
14,16,3
17,18,3
19,20,3
1,3,3
2,4,3
5,6,3
7,8,3
9,10,3
11,12,3
13,15,3
9,10,4
11,12,4
13,15,4
14,16,4
17,18,4
1,19,4
2,20,4
3,4,4
5,6,4
7,8,4
5,7,5
4,6,5
8,9,5
10,12,5
11,13,5
14,16,5
15,17,5
18,20,5
1,19,5
2,3,5
19,20,6
1,3,6
2,4,6
5,6,6
7,8,6
9,10,6
11,13,6
12,14,6
15,17,6
16,18,6
3,4,7
5,7,7
6,8,7
9,10,7
11,12,7
13,14,7
15,17,7
16,18,7
1,19,7
2,20,7
3,4,8
5,6,8
7,9,8
8,10,8
11,12,8
13,15,8
14,16,8
17,19,8
18,20,8
1,2,8
10,12,9
11,13,9
14,16,9
15,17,9
18,20,9
1,19,9
2,4,9
3,5,9
6,7,9
8,9,9
18,19,10
1,20,10
2,3,10
4,6,10
5,7,10
8,9,10
10,11,10
12,13,10
14,15,10
16,17,10
3,5,11
6,7,11
8,9,11
10,11,11
12,14,11
13,15,11
16,17,11
18,20,11
1,19,11
2,4,11
15,16,12
17,19,12
18,20,12
1,2,12
3,4,12
5,6,12
7,9,12
8,10,12
11,13,12
12,14,12
12,13,13
14,16,13
15,17,13
18,20,13
1,19,13
2,3,13
4,5,13
6,8,13
7,9,13
10,11,13
2,4,14
5,7,14
6,8,14
9,11,14
10,12,14
13,14,14
15,16,14
17,18,14
19,20,14
1,3,14
18,20,15
1,2,15
3,5,15
4,6,15
7,9,15
8,10,15
11,12,15
13,15,15
14,16,15
17,19,15
19,20,16
1,3,16
2,4,16
5,6,16
7,8,16
9,10,16
11,13,16
12,14,16
15,17,16
16,18,16
1,2,17
3,4,17
5,6,17
7,9,17
8,10,17
11,13,17
12,14,17
15,16,17
17,18,17
19,20,17
8,9,18
10,12,18
11,13,18
14,15,18
16,18,18
17,19,18
2,20,18
1,3,18
4,6,18
5,7,18
16,17,19
18,20,19
1,19,19
2,3,19
4,5,19
6,8,19
7,9,19
10,12,19
11,13,19
14,15,19
2,4,20
3,5,20
6,7,20
8,9,20
10,11,20
12,14,20
13,15,20
16,17,20
18,20,20
1,19,20
13,15,21
16,18,21
17,19,21
2,20,21
1,3,21
4,6,21
5,7,21
8,10,21
9,11,21
12,14,21
10,11,22
12,14,22
13,15,22
16,17,22
18,19,22
1,20,22
2,4,22
3,5,22
6,8,22
7,9,22
10,12,23
11,13,23
14,15,23
16,18,23
17,19,23
1,20,23
2,3,23
4,5,23
6,7,23
8,9,23
3,4,24
5,6,24
7,9,24
8,10,24
11,13,24
12,14,24
15,17,24
16,18,24
1,19,24
2,20,24
13,15,25
12,14,25
16,18,25
17,19,25
2,20,25
1,3,25
4,5,25
6,7,25
8,9,25
10,11,25
4,6,26
5,7,26
8,9,26
10,11,26
12,13,26
14,16,26
15,17,26
18,19,26
2,20,26
1,3,26
14,15,27
16,18,27
17,19,27
1,20,27
2,3,27
4,6,27
5,7,27
8,9,27
10,11,27
12,13,27
18,20,28
1,3,28
2,4,28
5,6,28
7,8,28
9,10,28
11,13,28
12,14,28
15,16,28
17,19,28
2,20,29
1,3,29
4,6,29
5,7,29
8,10,29
9,11,29
12,14,29
13,15,29
16,18,29
17,19,29
18,20,30
1,19,30
2,4,30
3,5,30
6,7,30
8,9,30
10,12,30
11,13,30
14,16,30
15,17,30
12,14,31
13,15,31
16,17,31
18,19,31
1,20,31
2,4,31
3,5,31
6,8,31
7,9,31
10,11,31
1,3,32
2,20,32
4,6,32
5,7,32
8,9,32
10,12,32
11,13,32
14,16,32
15,17,32
18,19,32
3,4,33
5,6,33
7,8,33
9,11,33
10,12,33
13,15,33
14,16,33
17,19,33
18,20,33
1,2,33
8,9,34
10,11,34
12,14,34
13,15,34
16,18,34
17,19,34
2,20,34
1,3,34
4,5,34
6,7,34
9,10,35
11,13,35
12,14,35
15,16,35
17,18,35
1,19,35
2,20,35
3,5,35
4,6,35
7,8,35
18,19,36
2,20,36
1,3,36
4,5,36
6,8,36
7,9,36
10,12,36
11,13,36
14,15,36
16,17,36
2,3,37
4,5,37
6,8,37
7,9,37
10,11,37
12,14,37
13,15,37
16,18,37
17,19,37
1,20,37
19,20,38
1,2,38
3,4,38
5,6,38
7,8,38
9,10,38
11,12,38
13,14,38
15,16,38
17,18,38
15,16,39
17,18,39
19,20,39
1,2,39
3,5,39
4,6,39
7,9,39
8,10,39
11,13,39
12,14,39
13,14,40
15,17,40
16,18,40
1,19,40
2,20,40
3,4,40
5,7,40
6,8,40
9,11,40
10,12,40
