30,31,1
32,33,1
34,35,1
36,38,1
37,39,1
40,42,1
41,43,1
44,46,1
45,47,1
48,50,1
1,49,1
2,4,1
3,5,1
6,7,1
8,10,1
9,11,1
12,13,1
14,15,1
16,17,1
18,19,1
20,21,1
22,23,1
24,25,1
26,27,1
28,29,1
3,5,2
4,6,2
7,9,2
8,10,2
11,13,2
12,14,2
15,16,2
17,19,2
18,20,2
21,23,2
22,24,2
25,26,2
27,29,2
28,30,2
31,33,2
32,34,2
35,36,2
37,39,2
38,40,2
41,42,2
43,45,2
44,46,2
47,49,2
48,50,2
1,2,2
23,25,3
22,24,3
26,27,3
28,30,3
29,31,3
32,34,3
33,35,3
36,37,3
38,39,3
40,41,3
42,43,3
44,46,3
45,47,3
48,50,3
1,49,3
2,3,3
4,5,3
6,8,3
7,9,3
10,12,3
11,13,3
14,15,3
16,18,3
17,19,3
20,21,3
3,5,4
4,6,4
7,8,4
9,10,4
11,12,4
13,15,4
14,16,4
17,19,4
18,20,4
21,23,4
22,24,4
25,27,4
26,28,4
29,31,4
30,32,4
33,34,4
35,37,4
36,38,4
39,41,4
40,42,4
43,44,4
45,46,4
47,49,4
48,50,4
1,2,4
9,10,5
11,12,5
13,14,5
15,17,5
16,18,5
19,21,5
20,22,5
23,24,5
25,26,5
27,29,5
28,30,5
31,33,5
32,34,5
35,36,5
37,39,5
38,40,5
41,42,5
43,44,5
45,46,5
47,49,5
48,50,5
1,3,5
2,4,5
5,6,5
7,8,5
41,42,6
43,44,6
45,47,6
46,48,6
49,50,6
1,3,6
2,4,6
5,6,6
7,9,6
8,10,6
11,13,6
12,14,6
15,17,6
16,18,6
19,21,6
20,22,6
23,25,6
24,26,6
27,29,6
28,30,6
31,33,6
32,34,6
35,36,6
37,39,6
38,40,6
16,17,7
18,19,7
20,22,7
21,23,7
24,25,7
26,28,7
27,29,7
30,31,7
32,33,7
34,35,7
36,38,7
37,39,7
40,41,7
42,44,7
43,45,7
46,47,7
48,50,7
1,49,7
2,4,7
3,5,7
6,7,7
8,10,7
9,11,7
12,14,7
13,15,7
5,7,8
6,8,8
9,10,8
11,13,8
12,14,8
15,16,8
17,18,8
19,21,8
20,22,8
23,25,8
24,26,8
27,28,8
29,31,8
30,32,8
33,34,8
35,37,8
36,38,8
39,40,8
41,42,8
43,44,8
45,46,8
47,48,8
1,49,8
2,50,8
3,4,8
30,32,9
29,31,9
33,34,9
35,36,9
37,38,9
39,40,9
41,42,9
43,45,9
44,46,9
47,48,9
1,49,9
2,50,9
3,4,9
5,7,9
6,8,9
9,11,9
10,12,9
13,14,9
15,16,9
17,18,9
19,21,9
20,22,9
23,24,9
25,27,9
26,28,9
44,46,10
43,45,10
47,49,10
48,50,10
1,2,10
3,4,10
5,6,10
7,8,10
9,10,10
11,13,10
12,14,10
15,17,10
16,18,10
19,20,10
21,22,10
23,25,10
24,26,10
27,28,10
29,31,10
30,32,10
33,34,10
35,37,10
36,38,10
39,40,10
41,42,10
1,50,11
