1,20,1
2,4,1
3,5,1
6,7,1
8,9,1
10,12,1
11,13,1
14,16,1
15,17,1
18,19,1
2,3,2
4,6,2
5,7,2
8,10,2
9,11,2
12,14,2
13,15,2
16,17,2
18,19,2
1,20,2
7,8,3
9,11,3
10,12,3
13,15,3
14,16,3
17,18,3
19,20,3
1,2,3
3,4,3
5,6,3
16,18,4
1,19,4
2,20,4
3,5,4
4,6,4
7,8,4
9,10,4
11,13,4
12,14,4
15,17,4
11,12,5
13,15,5
14,16,5
17,19,5
18,20,5
1,2,5
3,4,5
5,7,5
6,8,5
9,10,5
13,14,6
15,16,6
17,18,6
19,20,6
1,2,6
3,5,6
4,6,6
7,9,6
8,10,6
11,12,6
7,8,7
9,10,7
11,12,7
13,14,7
15,17,7
16,18,7
1,19,7
2,20,7
3,5,7
4,6,7
16,17,8
18,19,8
1,20,8
2,3,8
4,6,8
5,7,8
8,10,8
9,11,8
12,14,8
13,15,8
19,20,9
1,2,9
3,5,9
4,6,9
7,8,9
9,11,9
10,12,9
13,15,9
14,16,9
17,18,9
1,20,10
2,4,10
3,5,10
6,8,10
7,9,10
10,12,10
11,13,10
14,16,10
15,17,10
18,19,10
16,18,11
17,19,11
2,20,11
1,3,11
4,5,11
6,7,11
8,10,11
9,11,11
12,13,11
14,15,11
7,8,12
9,11,12
10,12,12
13,15,12
14,16,12
17,18,12
19,20,12
1,3,12
2,4,12
5,6,12
15,16,13
17,19,13
18,20,13
1,2,13
3,5,13
4,6,13
7,8,13
9,10,13
11,12,13
13,14,13
6,7,14
8,9,14
10,11,14
12,14,14
13,15,14
16,17,14
18,19,14
2,20,14
1,3,14
4,5,14
13,14,15
15,16,15
17,18,15
1,19,15
2,20,15
3,5,15
4,6,15
7,8,15
9,11,15
10,12,15
5,6,16
7,9,16
8,10,16
11,13,16
12,14,16
15,17,16
16,18,16
1,19,16
2,20,16
3,4,16
13,15,17
14,16,17
17,19,17
18,20,17
1,3,17
2,4,17
5,7,17
6,8,17
9,11,17
10,12,17
7,9,18
6,8,18
10,12,18
11,13,18
14,16,18
15,17,18
18,20,18
1,19,18
2,3,18
4,5,18
19,20,19
1,2,19
3,4,19
5,6,19
7,8,19
9,10,19
11,12,19
13,14,19
15,17,19
16,18,19
2,3,20
4,6,20
5,7,20
8,10,20
9,11,20
12,14,20
13,15,20
16,18,20
17,19,20
1,20,20
6,8,21
7,9,21
10,11,21
12,13,21
14,16,21
15,17,21
18,19,21
2,20,21
1,3,21
4,5,21
17,19,22
16,18,22
1,20,22
2,3,22
4,6,22
5,7,22
8,9,22
10,12,22
11,13,22
14,15,22
5,6,23
7,8,23
9,10,23
11,12,23
13,14,23
15,17,23
16,18,23
1,19,23
2,20,23
3,4,23
7,8,24
9,11,24
10,12,24
13,15,24
14,16,24
17,18,24
19,20,24
1,2,24
3,4,24
5,6,24
11,12,25
13,14,25
15,16,25
17,19,25
18,20,25
1,2,25
3,5,25
4,6,25
7,8,25
9,10,25
8,9,26
10,11,26
12,13,26
14,15,26
16,18,26
17,19,26
2,20,26
1,3,26
4,6,26
5,7,26
16,18,27
17,19,27
1,20,27
2,4,27
3,5,27
6,7,27
8,9,27
10,11,27
12,14,27
13,15,27
17,19,28
2,20,28
1,3,28
4,6,28
5,7,28
8,10,28
9,11,28
12,14,28
13,15,28
16,18,28
16,18,29
17,19,29
2,20,29
1,3,29
4,6,29
5,7,29
8,9,29
10,12,29
11,13,29
14,15,29
4,5,30
6,8,30
7,9,30
10,12,30
11,13,30
14,16,30
15,17,30
18,20,30
1,19,30
2,3,30
6,7,31
8,10,31
9,11,31
12,14,31
13,15,31
16,17,31
18,19,31
1,20,31
2,3,31
4,5,31
7,8,32
9,10,32
11,12,32
13,14,32
15,16,32
17,18,32
1,19,32
2,20,32
3,4,32
5,6,32
2,3,33
4,6,33
5,7,33
8,9,33
10,11,33
12,13,33
14,16,33
15,17,33
18,20,33
1,19,33
4,5,34
6,8,34
7,9,34
10,12,34
11,13,34
14,15,34
16,18,34
17,19,34
2,20,34
1,3,34
6,8,35
9,11,35
10,12,35
13,14,35
15,16,35
17,18,35
19,20,35
1,3,35
2,4,35
5,7,35
12,14,36
11,13,36
15,16,36
17,18,36
1,19,36
2,20,36
3,4,36
5,7,36
6,8,36
9,10,36
8,10,37
9,11,37
12,13,37
14,16,37
15,17,37
18,20,37
1,19,37
2,4,37
3,5,37
6,7,37
6,8,38
7,9,38
10,11,38
12,13,38
14,15,38
16,17,38
18,20,38
1,19,38
2,3,38
4,5,38
5,6,39
7,8,39
9,11,39
10,12,39
13,15,39
14,16,39
17,19,39
18,20,39
1,3,39
2,4,39
19,20,40
1,2,40
3,5,40
4,6,40
7,8,40
9,11,40
10,12,40
13,14,40
15,16,40
17,18,40
